CC1CC(CN(C1)C2=NN=C(N2CC3=CC=CO3)SCC(=O)C4=CC5=C(C=C4)OCC5)C	CSc1nnc(N2CC(C)CC(C)C2)n1Cc1ccco1.c1ccc2c(c1)CCO2
CN1C(=O)CCC2=C1C=CC(=C2)C(=O)NC3=NN=C(C=C3)C4CC4	CCc1ccccc1NC.Nc1ccc(C2CC2)nn1
CC(C)C1C(OC(=O)N1C(=O)C(C)C(C2=CC(=C(O2)CCCOCCO)Br)OC(=O)C)(C)C	C.CC(C)C(N)C(C)(C)O.CCC(O)c1cc(Br)c(CCCOCCO)o1
CC1=C2C(=C(C=C1)C)SC(=C(C#N)C(=O)OC(C)C)S2	CC(C)O.Cc1ccc(C)c2c1SC(=CC#N)S2
C=C1C(C(N2C(=N1)N=CN2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)Cl	C=C1CC(c2ccccn2)N2NC=NC2=N1.Nc1ccc(Cl)cc1
CCN(C1=CC=C(C=C1)C)NC=C2C3=CC=CC=C3C(=O)N(C2=O)C4=CC=C(C=C4)OCC	CCN(NC=Cc1ccccc1)c1ccc(C)cc1.CCOc1ccc(N)cc1
CC1=CC=C(C=C1)C(=O)NC2=NN=C(C=C2)SCCNC(=O)C3=CC(=CC=C3)F	Cc1ccccc1.Fc1ccccc1.NCCSc1ccc(N)nn1
CC1=NOC(=C1)C(=O)OC(C)C(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C	CCO.Cc1c(N)c(=O)n(-c2ccccc2)n1C.Cc1ccon1
CC(=O)NC(CSCC=CCl)C(=O)O	C.NCCSCC=CCl.O
CC1=NC2=C(S1)C=C(C3=C2SC=C3)OCC(=O)N	COc1cc2sc(C)nc2c2sccc12.N
COC1=CC2=C3C(=C1)C(=C(C(=O)N3CCO2)C(=O)N4CCC5=CC(=C(C=C54)F)F)O	COc1cc2c3c(c1)c(O)cc(=O)n3CCO2.Fc1cc2c(cc1F)NCC2
CS(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)NCCCSC2=CC=CC=C2	CO.CS(=O)(=O)c1ccccc1.NCCCSc1ccccc1
C1C(C(OC1(C2=CC(=O)C=C3C2C=NC(=N3)N)O)CO)O	C=C1N=C(N)N=CC1C(=C)C1(O)CC(O)C(CO)O1
CC(C)C1=C(C=C(C=C1)OC)N2C(=O)CSC2=NC(=O)NCCCCC3=CC=CC(=C3)C4=NN(C=N4)C5=CC=C(C=C5)OC(F)(F)F	COc1ccc(C(C)C)c(NC(=N)SC)c1.NCCCCc1cccc(-c2ncn(-c3ccc(OC(F)(F)F)cc3)n2)c1
CCCCN1C(=O)C=CC(=N1)C(=O)NC2=CC(=C(C=C2)OCC)S(=O)(=O)N3CCCCC3	CCCCn1ncccc1=O.CCOc1ccc(N)cc1S(=O)(=O)N1CCCCC1
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCC2CC2(Cl)Cl	CN(C)S(=O)(=O)c1ccccc1.NCC1CC1(Cl)Cl
CN(C)CC1CC(CN1CC(=O)N(C)CCCN)O	CN(C)CC1CC(O)CN1C.CNCCCN
CC1=CC(=C(C=C1)C)N2C(C(=C(C3=CC=C(C=C3)F)O)C(=O)C2=O)C4=CC=C(C=C4)OCC(C)C	Cc1ccc(C)c(NC(C=C(O)c2ccc(F)cc2)c2ccc(OCC(C)C)cc2)c1
CCC1=NC(=C(S1)C(=O)OCC(=O)NC(C2=CC=CC=C2)C(=O)NC)C	CCc1nc(C)cs1.CN.CO.NCc1ccccc1
CNC(=O)C1=C(NN=C1)C2=CC3=C(C=C2)OCCO3	CN.c1cc(-c2ccc3c(c2)OCCO3)[nH]n1
C1=CC=C(C=C1)C2=CSC(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NCC(=O)O	CNS(=O)(=O)c1ccc(N)cc1.O.c1ccc(-c2ccsc2)cc1
CN(CC(=O)NC1=C(C(=C(C=C1)F)F)F)C(=O)C2=CC=CC=C2SCC(=O)NC3CC3	CNC.CSc1ccccc1.NC1CC1.Nc1ccc(F)c(F)c1F
CN1CCC2=C(C1)C=CC=C2NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]	CN1CCc2c(N)cccc2C1.O=[N+]([O-])c1ccccc1
CC1=CC=C(C=C1)S(=O)(=O)OCCC2=C(C3=C(CC(CC3)NS(=O)(=O)C4=CC=C(C=C4)Cl)C=C2)CCC(=O)OC	CCc1c(CCOS(=O)(=O)c2ccc(C)cc2)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2.CO
C1CCNC(=O)C(C1)CC2=C(C=CC(=C2)F)F	NCCCCCCc1cc(F)ccc1F
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)NC(=O)C(C)C)N3CCOCC3	CCC.Cc1cc(N2CCOCC2)nc(Nc2ccc(N)cc2)n1
