CN1C=C(C=C1NC(=O)C2=CN(C(=C2)NC(=O)NC3=CC(=CN3C)C(=O)NC4=CC(=CN4C)C(=O)NC5=CC=CC6=CC(=CC(=C65)S(=O)(=O)[O-])S(=O)(=O)[O-])C)C(=O)NC7=CC=CC8=CC(=CC(=C87)S(=O)(=O)[O-])S(=O)(=O)[O-]	Cn1cc(C(=O)Nc2cc(C(=O)Nc3cccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cn2C)cc1NC(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cccc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cn2C)cn1C
C1CC1[NH+]2CCC(CC2)NC(=O)C3CC(=O)N(C3)CC4=CC(=CC=C4)C(F)(F)F	O=C(NC1CCN(C2CC2)CC1)C1CC(=O)N(Cc2cccc(C(F)(F)F)c2)C1
CC1=C(C=C(C=C1)C(=O)[O-])S(=O)(=O)NC2=CC(=CC=C2)S(=O)(=O)NC3=[NH+]CCC3	Cc1ccc(C(=O)O)cc1S(=O)(=O)Nc1cccc(S(=O)(=O)NC2=NCCC2)c1
CC[NH+]1CCCC1CNC=C2C3=CC=CC=C3C(=O)N(C2=O)CC4=CC=C(C=C4)OC	CCN1CCCC1CNC=C1C(=O)N(Cc2ccc(OC)cc2)C(=O)c2ccccc21
CCCC(C(=O)[O-])NC(=O)CCN1C(=O)C(=CC2=CC(=C(C=C2)OCC)OC)SC1=S	CCCC(NC(=O)CCN1C(=O)C(=Cc2ccc(OCC)c(OC)c2)SC1=S)C(=O)O
COC1=CC(=C(C=C1NC(=O)C[NH+](CC2=CC(=C(C=C2)OC(F)F)OC)C3CC3)OC)Cl	COc1cc(NC(=O)CN(Cc2ccc(OC(F)F)c(OC)c2)C2CC2)c(OC)cc1Cl
C[NH+]1CCN(CC1)C2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)NC(=O)C4CCC4	CN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2NC(=O)C2CCC2)CC1
CCCC[NH2+]CC1=CN(C2=CC=CC=C21)CC	CCCCNCc1cn(CC)c2ccccc12
C1=C(C2=C[NH+]=CN=C2N1)C(=O)N	NC(=O)c1c[nH]c2ncncc12
CCC[NH+]1C2CCCC1CC(C2)NC(=S)NC3=C(C=C(C=C3)OC)OC	CCCN1C2CCCC1CC(NC(=S)Nc1ccc(OC)cc1OC)C2
CCC1=CC=C(C=C1)N2C(=C(N=N2)C(=O)[O-])COCC	CCOCc1c(C(=O)O)nnn1-c1ccc(CC)cc1
CC1CC1C2=CC=C(O2)C[NH+](CC(=O)NCCC3=CC(=CC=C3)Cl)C4CC4	CC1CC1c1ccc(CN(CC(=O)NCCc2cccc(Cl)c2)C2CC2)o1
CC1=C(C(=NN1C2=CC=CC=C2)C)C(=O)C(=O)NCC(C3=CC=CC=C3)[NH+](C)C	Cc1nn(-c2ccccc2)c(C)c1C(=O)C(=O)NCC(c1ccccc1)N(C)C
CCOC(=O)C(C(C1=CC=CC=C1)N=[S-](=O)C2=CC=C(C=C2)C)NC(C3=CC=CC=C3)C4=CC=CC=C4	CCOC(=O)C(NC(c1ccccc1)c1ccccc1)C(N=[SH](=O)c1ccc(C)cc1)c1ccccc1
[Li+].CC1=C(C=CC(=C1N=C(CC(=O)C)[O-])Cl)S(=O)(=O)O	CC(=O)CC(O)=Nc1c(Cl)ccc(S(=O)(=O)O)c1C.[Li+]
CCCN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)F)N=C1C[NH+]4CCC(CC4)C	CCCn1c(CN2CCC(C)CC2)nc2cc(NC(=O)c3ccc(F)cc3)ccc21
CCCC(=O)[NH-]	CCCC(N)=O
CCCC(C1=CC=CC=C1)NC(=O)C(C)[NH+]2CCCC(C2)C(=O)NC3=CC=CC=C3	CCCC(NC(=O)C(C)N1CCCC(C(=O)Nc2ccccc2)C1)c1ccccc1
C1=CC=C(C(=C1)C2NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)OCC(=O)[O-])Cl	O=C(O)COc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2Cl)cc1
CC1CSC2C(C(=O)N2C1C(=O)[O-])C	CC1CSC2C(C)C(=O)N2C1C(=O)O
CCC[NH+](CC(=O)NC1=CC=CC=C1OC)CC(=O)NC(C)C2=CC=CS2	CCCN(CC(=O)Nc1ccccc1OC)CC(=O)NC(C)c1cccs1
CCC1CCC(C(C1)[NH+](C)C(C)C)[NH3+]	CCC1CCC(N)C(N(C)C(C)C)C1
CCOC(=O)CN(C1=CC=C(C=C1)F)C(=O)C(C)[NH+]2CCN(CC2)CC3=NC4=CC=CC=C4C(=N3)N	CCOC(=O)CN(C(=O)C(C)N1CCN(Cc2nc(N)c3ccccc3n2)CC1)c1ccc(F)cc1
C[NH+](C)CCCN1C(=O)COC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F	CN(C)CCCN1C(=O)COc2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc21
C1CC2NC(CC(=O)[NH+]2CC1Br)CSC3=CC(=C(C=C3)F)F	O=C1CC(CSc2ccc(F)c(F)c2)NC2CCC(Br)CN12
CCCCCCCCCOC1=CC=C(C=C1)C(=O)C=C[N-]C2=CC=C(C=C2)OCCCC.CCCCCCCCCOC1=CC=C(C=C1)C(=O)C=C[N-]C2=CC=C(C=C2)OCCCC.[Cu+2]	CCCCCCCCCOc1ccc(C(=O)C=CNc2ccc(OCCCC)cc2)cc1.CCCCCCCCCOc1ccc(C(=O)C=CNc2ccc(OCCCC)cc2)cc1.[Cu+2]
C1CN(C2=CC=CC=C21)C(=O)C[NH+]3CCN(CC3)CC=CC4=CC=CC=C4	O=C(CN1CCN(CC=Cc2ccccc2)CC1)N1CCc2ccccc21
