C1=COC(=C1)CCNC2=NC(=NC3=C2C=NN3)N	Nc1nc(c2cn[nH]c2n1)C(=O)(F)CCc1ccco1
CC1=NOC(=C1)C(=O)OC(C)C(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C	C=O.CCOC(=O)c1cc(C)no1.Cc1cc(=O)n(-c2ccccc2)n1C
CC(=O)NC(CSCC=CCl)C(=O)O	O=C(O)C(O)CSCC=CCl
CC1=NC2=C(S1)C=C(C3=C2SC=C3)OCC(=O)N	CC=O.COc1cc2sc(C)nc2c2sccc12
COC1=CC2=C3C(=C1)C(=C(C(=O)N3CCO2)C(=O)N4CCC5=CC(=C(C=C54)F)F)O	COc1cc2OCCn3c(=O)c(ON4CCc5cc(F)c(F)cc54)c(O)c(c1)c23
CS(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)NCCCSC2=CC=CC=C2	CO(C)(OCC(=O)NCCCSc1ccccc1)c1cccc(c1)S(C)(=O)=O
C1C(C(OC1(C2=CC(=O)C=C3C2C=NC(=N3)N)O)CO)O	NC1N=CC2C(=COC=C2C2(O)CC(O)C(CO)O2)N=1
CC(C)C1=C(C=C(C=C1)OC)N2C(=O)CSC2=NC(=O)NCCCCC3=CC=CC(=C3)C4=NN(C=N4)C5=CC=C(C=C5)OC(F)(F)F	COc1ccc(c(c1)N1C(=O)CSC1=NC(=O)NCCCCc1cccc(c1)-c1ncn(n1)-c1ccc(cc1)OC(F)(F)F)C(C)C
CCCCN1C(=O)C=CC(=N1)C(=O)NC2=CC(=C(C=C2)OCC)S(=O)(=O)N3CCCCC3	CCCCn1nc(ccc1=O)C(=O)Nc1ccc(OCC)c(c1)S(=O)(=O)N1CCCCC1
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCC2CC2(Cl)Cl	CN(C)O(=O)(=O)(=CN)c1ccc(cc1)C(=O)NCC1CC1(Cl)Cl
CC1=CNC(=O)NC1=O.C1CCCOCC1	CCCC.Cc1c[nH]c(=O)[nH]c1=O.OS
CN(C)CC1CC(CN1CC(=O)N(C)CCCN)O	CC(=O)CCCN(C)C(=O)CN1CC(O)CC1CN(C)C
CC1=CC(=C(C=C1)C)N2C(C(=C(C3=CC=C(C=C3)F)O)C(=O)C2=O)C4=CC=C(C=C4)OCC(C)C	Cc1ccc(C)c(c1)C(=O)C(C=C(O)c1ccc(F)cc1)c1ccc(cc1)OCC(C)C.O
CCSCCC(C)NCC1=C(NC=N1)C	CCNCCC(C)NCc1nc[nH]c1C
CCC1=NC(=C(S1)C(=O)OCC(=O)NC(C2=CC=CC=C2)C(=O)NC)C	CCc1nc(C)c(s1)C(=O)O.CNC(=O)C(S)c1ccccc1
CNC(=O)C1=C(NN=C1)C2=CC3=C(C=C2)OCCO3	CNO(=CN)c1cn[nH]c1-c1ccc2OCCOc2c1
C1=CC=C(C=C1)C2=CSC(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NCC(=O)O	N.O=C(O)CNS(=O)(=O)c1ccccc1.c1ccc(cc1)-c1ccsc1
CN(CC(=O)NC1=C(C(=C(C=C1)F)F)F)C(=O)C2=CC=CC=C2SCC(=O)NC3CC3	CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1ccccc1C(C)(=O)CC(=O)NC1CC1
CN1CCC2=C(C1)C=CC=C2NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]	CN1CCc2c(C=O)cccc2C1.ccc(cc)[N+](=O)[O-]
CC(COC1=CC=CC=C1)NC(CC2=CC=C(C=C2)O)CO	CCNC(CO)Cc1ccc(O)cc1.N.ccccc
