CID	CanonicalSMILES	IUPACName	result	binding
3013759	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)O	(2S)-3-(9H-fluoren-9-ylmethoxycarbonylamino)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]propanoic acid	0	1
471757	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC=CC=C3)CC4=CC=CC=C4)CC5=CC=CC=C5)O)O	(4S,5R,6S,7R)-1,3,4,7-tetrabenzyl-5,6-dihydroxy-1,3-diazepan-2-one	0	1
3013762	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OC(C)(C)C)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-[(2-methylpropan-2-yl)oxycarbonylamino]hexanoic acid	0	1
462339	CC(C)C1C(C(C(N(C(=O)N1CC2CC2)CC3CC3)C(C)C)O)O	(4R,5S,6S,7R)-1,3-bis(cyclopropylmethyl)-5,6-dihydroxy-4,7-di(propan-2-yl)-1,3-diazepan-2-one	0	1
3013757	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)O	(2S)-7-(9H-fluoren-9-ylmethoxycarbonylamino)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]heptanoic acid	0	1
3013770	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)NN	9H-fluoren-9-ylmethyl N-[(5S)-6-hydrazinyl-5-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-oxohexyl]carbamate	0	1
3013750	CC(C)CN(C(CCCCNC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13)C(=O)O)S(=O)(=O)C4=CC=C(C=C4)C(C)(C)C	(2S)-2-[(4-tert-butylphenyl)sulfonyl-(2-methylpropyl)amino]-6-(9H-fluoren-9-ylmethoxycarbonylamino)hexanoic acid	0	1
5327251	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CCCCCNC(=S)NC3=CC=CC=C3)CCCCCNC(=S)NC4=CC=CC=C4)CC5=CC=CC=C5)O)O	1-[5-[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-2-oxo-3-[5-(phenylcarbamothioylamino)pentyl]-1,3-diazepan-1-yl]pentyl]-3-phenylthiourea	0	1
463326	CCCCCCCN1C(C(C(C(N(C1=O)CCCCCCC)CC2=CC=CC=C2)O)O)CC3=CC=CC=C3	(4R,5S,6S,7R)-4,7-dibenzyl-1,3-diheptyl-5,6-dihydroxy-1,3-diazepan-2-one	0	1
454189	C1=CC=C(C=C1)CC2C(C(C(NC(=O)N2)CC3=CC=CC=C3)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-diazepan-2-one	0	1
496945	C1CCCCCCN(C(=O)OC(CCCCC1)C2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OC4COC5C4CCO5)O	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-(2-oxo-16-phenyl-1-oxa-3-azacyclohexadec-3-yl)-1-phenylbutan-2-yl]carbamate	0	1
5277578	CCCCCCCC(C(CN(CC(C)C)S(=O)(=O)C1=CC=C(C=C1)OC)O)NC(=O)C2=C(C(=CC=C2)O)O	2,3-dihydroxy-N-[(2R,3S)-2-hydroxy-1-[(4-methoxyphenyl)sulfonyl-(2-methylpropyl)amino]decan-3-yl]benzamide	0	1
3009309	CNC(=O)NCCCCCN1C(C(C(C(N(C1=O)CCCCCNC(=O)NC)CC2=CC=CC=C2)O)O)CC3=CC=CC=C3	1-[5-[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-3-[5-(methylcarbamoylamino)pentyl]-2-oxo-1,3-diazepan-1-yl]pentyl]-3-methylurea	0	1
16074382	COC1=CC=C(C=C1)S(=O)(=O)N(CC2CCCC2)CC(CN3C(COC(C3=O)CC=C)CC4=CC=CC=C4)O	N-[(2S)-3-[(2S,5S)-5-benzyl-3-oxo-2-prop-2-enylmorpholin-4-yl]-2-hydroxypropyl]-N-(cyclopentylmethyl)-4-methoxybenzenesulfonamide	0	1
54679207	CCC(C1=CC(=CC=C1)NC(=O)CCNC(=O)OC(C)(C)C)C2=C(C3=CC=CC=C3OC2=O)O	tert-butyl N-[3-[3-[1-(4-hydroxy-2-oxochromen-3-yl)propyl]anilino]-3-oxopropyl]carbamate	0	1
5327252	CSC1=NNC(=N1)NCC=CCN2C(C(C(C(N(C2=O)CC=CCNC3=NC(=NN3)SC)CC4=CC=CC=C4)O)O)CC5=CC=CC=C5	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis[(E)-4-[(3-methylsulfanyl-1H-1,2,4-triazol-5-yl)amino]but-2-enyl]-1,3-diazepan-2-one	0	1
3013768	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=N)N	9H-fluoren-9-ylmethyl N-[(5S)-6-amino-6-imino-5-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexyl]carbamate	0	1
489739	C1C(C(C2=CC=CC=C21)NC(=O)C(C(C(C(C(=O)NC3C(CC4=CC=CC=C34)O)SC5=CC=CC=N5)O)O)SC6=CC=CC=N6)O	(2R,3R,4R,5R)-3,4-dihydroxy-N,N'-bis[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2,5-bis(pyridin-2-ylsulfanyl)hexanediamide	0	1
5327237	COC(=O)NCCCCCN1C(C(C(C(N(C1=O)CCCCCNC(=O)OC)CC2=CC=CC=C2)O)O)CC3=CC=CC=C3	methyl N-[5-[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-3-[5-(methoxycarbonylamino)pentyl]-2-oxo-1,3-diazepan-1-yl]pentyl]carbamate	0	1
16075413	CS(=O)(=O)C1=CC=C(C=C1)CN2CC(N(C2=O)CC(CC(CC3=CC=CC=C3)C(=O)NC4C(CC5=CC=CC=C45)O)O)CC6=CC=CC=C6	(2R,4S)-2-benzyl-5-[(5S)-5-benzyl-3-[(4-methylsulfonylphenyl)methyl]-2-oxoimidazolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
17755111	C1C(OC(=O)N1C2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(CN(CC4=CC=C(C=C4)C5=CC=CC=N5)NC(=O)C6CN(C(=O)O6)C7=CC=CC=C7)O	(5S)-N-[(2S,3S)-3-hydroxy-4-[[[(5S)-2-oxo-3-phenyl-1,3-oxazolidine-5-carbonyl]amino]-[(4-pyridin-2-ylphenyl)methyl]amino]-1-phenylbutan-2-yl]-2-oxo-3-phenyl-1,3-oxazolidine-5-carboxamide	0	1
3013772	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)CN	9H-fluoren-9-ylmethyl N-[(5S)-6-amino-5-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexyl]carbamate	0	1
23644931	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C5=NNN=N5	9H-fluoren-9-ylmethyl N-[(5S)-5-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-5-(2H-tetrazol-5-yl)pentyl]carbamate	0	1
3013764	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C=O	9H-fluoren-9-ylmethyl N-[(5S)-5-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-oxohexyl]carbamate	0	1
3013763	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)OC	methyl (2S)-6-(9H-fluoren-9-ylmethoxycarbonylamino)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexanoate	0	1
3013749	CC(C)CN(C(CCCCNC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13)C(=O)O)C(=O)C4=CC=CC=C4	(2S)-2-[benzoyl(2-methylpropyl)amino]-6-(9H-fluoren-9-ylmethoxycarbonylamino)hexanoic acid	0	1
3010466	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)N(C(C)C)C(C)C)C(=O)O	(2S)-6-[di(propan-2-yl)carbamoylamino]-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexanoic acid	0	1
513744	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)N(CCC2=CC=CC=C2)CC3=CC=CC=C3)C(=O)O	(2S)-6-[[benzyl(2-phenylethyl)carbamoyl]amino]-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexanoic acid	0	1
513718	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)NCC2=CC=CC=N2)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-(pyridin-2-ylmethylcarbamoylamino)hexanoic acid	0	1
513401	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)C2=CC=CC=C2)C(=O)O	(2S)-6-benzamido-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexanoic acid	0	1
513402	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)CC2=CC=CC=C2)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-[(2-phenylacetyl)amino]hexanoic acid	0	1
513404	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)CCCC2=CC=CC=C2)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-(4-phenylbutanoylamino)hexanoic acid	0	1
6479256	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)C=CC2=CC=CC=C2)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-[[(E)-3-phenylprop-2-enoyl]amino]hexanoic acid	0	1
513406	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)C2CC2C3=CC=CC=C3)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-[(2-phenylcyclopropanecarbonyl)amino]hexanoic acid	0	1
513408	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)C(CC2=CC=CC=C2)C(C)(C)C)C(=O)O	(2S)-6-[(2-benzyl-3,3-dimethylbutanoyl)amino]-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexanoic acid	0	1
513409	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2=CC=CC=C2)C(=O)O	(2S)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]-6-(phenylmethoxycarbonylamino)hexanoic acid	0	1
5327552	C1=CC=C(C=C1)CC2C(C(NC(=O)N2CC3=CC=CC=C3)C(CC4=CC=CC=C4)O)O	(4R,5R,6R)-1,6-dibenzyl-5-hydroxy-4-[(1S)-1-hydroxy-2-phenylethyl]-1,3-diazinan-2-one	0	1
471246	C1=CC=C(C=C1)CC2C3N2C(=O)N(C(C3O)CC4=CC=CC=C4)CC5=CC=CC(=C5)C(=O)N	3-[[(4R,5S,6R)-4,7-dibenzyl-5-hydroxy-2-oxo-1,3-diazabicyclo[4.1.0]heptan-3-yl]methyl]benzamide	0	1
5327554	C1=CC=C(C=C1)CC2C(C(N(C(=O)N2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=CC=CC=C6C=C5)C(CC7=CC=CC=C7)N=[N+]=[N-])O	(4R,5S,6R)-4-[(1S)-1-azido-2-phenylethyl]-6-benzyl-5-hydroxy-1,3-bis(naphthalen-2-ylmethyl)-1,3-diazinan-2-one	0	1
15954106	C1CC(=O)N(C1CC2=CC=CC=C2)CC(CC(CC3=CC=CC=C3)C(=O)NC4C(CC5=CC=CC=C45)O)O	(2R,4S)-2-benzyl-5-[(2R)-2-benzyl-5-oxopyrrolidin-1-yl]-4-hydroxy-N-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]pentanamide	0	1
6480225	CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)O	(2R)-6-(9H-fluoren-9-ylmethoxycarbonylamino)-2-[(4-methylphenyl)sulfonyl-(2-methylpropyl)amino]hexanoic acid	0	1
469351	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC(=CC=C3)OCC4=CC=CC=C4)CC5=CC(=CC=C5)OCC6=CC=CC=C6)CC7=CC=CC=C7)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis[(3-phenylmethoxyphenyl)methyl]-1,3-diazepan-2-one	0	1
3009307	CC(=O)NCCCCCN1C(C(C(C(N(C1=O)CCCCCNC(=O)C)CC2=CC=CC=C2)O)O)CC3=CC=CC=C3	N-[5-[(4R,5S,6S,7R)-3-(5-acetamidopentyl)-4,7-dibenzyl-5,6-dihydroxy-2-oxo-1,3-diazepan-1-yl]pentyl]acetamide	0	1
54676406	C1CC1C(C2=CC=CC=C2)C3=C(C4=CC=CC=C4OC3=O)O	3-[cyclopropyl(phenyl)methyl]-4-hydroxychromen-2-one	0	1
486807	C1=CC=C(C=C1)CN2C(C(C(C(N(S2(=O)=O)CC(=O)NC3=NC=CS3)COC4=CC=CC=C4)O)O)COC5=CC=CC=C5	2-[(3R,4S,5S,6R)-7-benzyl-4,5-dihydroxy-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]-N-(1,3-thiazol-2-yl)acetamide	0	1
496944	C1CCCCCC(OC(=O)N(CCCCC1)CC(C(CC2=CC=CC=C2)NC(=O)OC3COC4C3CCO4)O)C5=CC=CC=C5	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-3-hydroxy-4-(2-oxo-15-phenyl-1-oxa-3-azacyclopentadec-3-yl)-1-phenylbutan-2-yl]carbamate	0	1
6539357	CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC(=CC=C2)Br)C(CC(CC(C)C)S(=O)(=O)C3=CC=C(C=C3)NC)O	N-[(2S,3R,5S)-1-(3-bromophenyl)-3-hydroxy-7-methyl-5-[4-(methylamino)phenyl]sulfonyloctan-2-yl]-2-(2,6-dimethylphenoxy)acetamide	0	1
54689036	CCC(C)C(C(=O)NCC1=CC=CC=N1)NC(=O)C2=CC(=CC=C2)C(CC)C3=C(C4=CC=CC=C4OC3=O)O	3-[1-(4-hydroxy-2-oxochromen-3-yl)propyl]-N-[(2S)-3-methyl-1-oxo-1-(pyridin-2-ylmethylamino)pentan-2-yl]benzamide	0	1
5327561	C1CC1CN2C(C(C(N(C2=O)CC3CC3)C(CC4=CC=CC=C4)O)O)CC5=CC=CC=C5	(4R,5S,6R)-4-benzyl-1,3-bis(cyclopropylmethyl)-5-hydroxy-6-[(1S)-1-hydroxy-2-phenylethyl]-1,3-diazinan-2-one	0	1
23644803	C=CCCCCCCC(C1=CC=CC=C1)OC(=O)N(CCCCC=C)CC(C(CC2=CC=CC=C2)NC(=O)OC3COC4C3CCO4)O	1-phenylnon-8-enyl N-[(2R,3S)-3-[[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl]oxycarbonylamino]-2-hydroxy-4-phenylbutyl]-N-hex-5-enylcarbamate	0	1
5327222	C1C(C1(C2=CC=CC=C2)C3=CC=CC=C3)CN4C(C(C(C(N(C4=O)CC5CC5(C6=CC=CC=C6)C7=CC=CC=C7)CC8=CC=CC=C8)O)O)CC9=CC=CC=C9	(4R,5S,6S,7R)-4,7-dibenzyl-1,3-bis[[(1R)-2,2-diphenylcyclopropyl]methyl]-5,6-dihydroxy-1,3-diazepan-2-one	0	1
5327553	C1=CC=C(C=C1)CC2C(C(N(C(=O)N2CC3=CC=CC=C3)CC4=CC=CC=C4)C=CC5=CC=CC=C5)O	(4R,5S,6R)-1,3,4-tribenzyl-5-hydroxy-6-[(E)-2-phenylethenyl]-1,3-diazinan-2-one	0	1
461009	CC(C)(C)NC(=O)C1=C(C=CC2=CC=CC=C21)CCC(CC3=C(C4=CC=CC=C4C=C3)C(=O)NC(C)(C)C)O	N-tert-butyl-2-[(3S)-4-[1-(tert-butylcarbamoyl)naphthalen-2-yl]-3-hydroxybutyl]naphthalene-1-carboxamide	0	1
462824	C1=CC=C(C=C1)CC(C(CCC(=O)NC(C2=CC=CC=C2)C3=NC4=CC=CC=C4N3)O)NC(=O)C(CC(=O)N)NC(=O)C5=NC6=CC=CC=C6C=C5	(2S)-N-[(2S,3S)-6-[[1H-benzimidazol-2-yl(phenyl)methyl]amino]-3-hydroxy-6-oxo-1-phenylhexan-2-yl]-2-(quinoline-2-carbonylamino)butanediamide	0	1
461009	CC(C)(C)NC(=O)C1=C(C=CC2=CC=CC=C21)CCC(CC3=C(C4=CC=CC=C4C=C3)C(=O)NC(C)(C)C)O	N-tert-butyl-2-[(3S)-4-[1-(tert-butylcarbamoyl)naphthalen-2-yl]-3-hydroxybutyl]naphthalene-1-carboxamide	0	1
16074380	COC1=CC=C(C=C1)S(=O)(=O)N(CC2CCCC2)CC(CN3C(COC(C3=O)CC4=CC=CC(=C4)C#N)CC5=CC=CC=C5)O	N-[(2S)-3-[(2S,5S)-5-benzyl-2-[(3-cyanophenyl)methyl]-3-oxomorpholin-4-yl]-2-hydroxypropyl]-N-(cyclopentylmethyl)-4-methoxybenzenesulfonamide	0	1
6538717	C1C(C1C2=CC=CC=C2)CN3C(C(C(C(N(C3=O)CC4CC4C5=CC=CC=C5)CC6=CC=CC=C6)O)O)CC7=CC=CC=C7	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1-[[(1S,2S)-2-phenylcyclopropyl]methyl]-3-[[(1R,2R)-2-phenylcyclopropyl]methyl]-1,3-diazepan-2-one	0	1
54688880	CCC(C1=CC=CC=C1)C2=C(C=C(OC2=O)CCC3=CC=CC=C3)O	4-hydroxy-6-(2-phenylethyl)-3-(1-phenylpropyl)pyran-2-one	0	1
3009301	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CCCCCCCCO)CCCCCCCCO)CC3=CC=CC=C3)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis(8-hydroxyoctyl)-1,3-diazepan-2-one	0	1
486805	CN1C(C(C(C(N(S1(=O)=O)CC2=CC=CC=C2)COC3=CC=CC=C3)O)O)COC4=CC=CC=C4	(3R,4S,5S,6R)-2-benzyl-7-methyl-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepane-4,5-diol	0	1
486810	C1=CC=C(C=C1)OCC2C(C(C(N(S(=O)(=O)N2CC3=CC(=CC=C3)I)CC(=O)NC4=NC=CS4)COC5=CC=CC=C5)O)O	2-[(3R,4S,5S,6R)-4,5-dihydroxy-7-[(3-iodophenyl)methyl]-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]-N-(1,3-thiazol-2-yl)acetamide	0	1
3013792	C1C(C(CN(S(=O)(=O)N1CC2=CC=CC=C2C3=CC4=CC=CC=C4O3)CC5=CC=CC=C5C6=CC7=CC=CC=C7O6)O)O	(4S,5S)-2,7-bis[[2-(1-benzofuran-2-yl)phenyl]methyl]-1,1-dioxo-1,2,7-thiadiazepane-4,5-diol	0	1
6539358	CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC(=CC=C2)Br)C(CC(CC(C)C)S(=O)(=O)C3=CC=C(C=C3)N(C)C)O	N-[(2S,3R,5S)-1-(3-bromophenyl)-5-[4-(dimethylamino)phenyl]sulfonyl-3-hydroxy-7-methyloctan-2-yl]-2-(2,6-dimethylphenoxy)acetamide	0	1
475875	COC(CC1=CC(=CC=C1)CN2C(C(C(C(N(S2(=O)=O)CC3=CC=CC(=C3)CC(OC)OC)COC4=CC=CC=C4)O)O)COC5=CC=CC=C5)OC	(3R,4S,5S,6R)-2,7-bis[[3-(2,2-dimethoxyethyl)phenyl]methyl]-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepane-4,5-diol	0	1
5327555	C1=CC=C(C=C1)CC2C(C(N(C(=O)N2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=CC=CC=C6C=C5)C(CC7=CC=CC=C7)F)O	(4R,5S,6S)-4-benzyl-6-[(1S)-1-fluoro-2-phenylethyl]-5-hydroxy-1,3-bis(naphthalen-2-ylmethyl)-1,3-diazinan-2-one	0	1
469352	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC=C(C=C3)OCC4=CC=CC=C4)CC5=CC=C(C=C5)OCC6=CC=CC=C6)CC7=CC=CC=C7)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis[(4-phenylmethoxyphenyl)methyl]-1,3-diazepan-2-one	0	1
466982	C1=CC=C(C=C1)CCC2C(C(N(C(=O)N2CC3=CC(=CC=C3)CO)CC4=CC(=CC=C4)CO)CC5=CC=CC=C5)O	(4S,5S,6S)-4-benzyl-5-hydroxy-1,3-bis[[3-(hydroxymethyl)phenyl]methyl]-6-(2-phenylethyl)-1,3-diazinan-2-one	0	1
54680110	CCC(C1=CC=CC=C1)C2=C(C3=C(C=C(C=C3)OC)OC2=O)O	4-hydroxy-7-methoxy-3-(1-phenylpropyl)chromen-2-one	0	1
471754	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC=CC=C3)CC4=CC=CC=C4)CC5=CC=CC=C5)O)O	(4S,5S,6S,7S)-1,3,4,7-tetrabenzyl-5,6-dihydroxy-1,3-diazepan-2-one	0	1
472047	C1=CC=C(C=C1)CCCC2C(C(C(N(C(=O)N2CC3=CC=CC=C3)CC4=CC=CC=C4)CCCC5=CC=CC=C5)O)O	(4R,5S,6S,7R)-1,3-dibenzyl-5,6-dihydroxy-4,7-bis(3-phenylpropyl)-1,3-diazepan-2-one	0	1
462319	C1=CC=C(C=C1)CN2C(C(C(C(N(C2=O)CC3=CC=CC=C3)CC4=CNC5=CC=CC=C54)O)O)CC6=CNC7=CC=CC=C76	(4R,5S,6S,7R)-1,3-dibenzyl-5,6-dihydroxy-4,7-bis(1H-indol-3-ylmethyl)-1,3-diazepan-2-one	0	1
16074387	COC1=CC=C(C=C1)S(=O)(=O)N(CC2CCCC2)CC(CN3C(COC(C3=O)CCN)CC4=CC=CC=C4)O	N-[(2S)-3-[(2R,5S)-2-(2-aminoethyl)-5-benzyl-3-oxomorpholin-4-yl]-2-hydroxypropyl]-N-(cyclopentylmethyl)-4-methoxybenzenesulfonamide	0	1
16005943	C1C(OC(=O)N1C2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)CC(C(CC4=CC=CC=C4)NC(=O)CC5=CC6=C(C=C5)OCO6)O	(5S)-N-[(2S,4S,5S)-5-[[2-(1,3-benzodioxol-5-yl)acetyl]amino]-4-hydroxy-1,6-diphenylhexan-2-yl]-2-oxo-3-phenyl-1,3-oxazolidine-5-carboxamide	0	1
462786	CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(C(C(=O)NCC2=CC=CC=C2)NCC3=CC=C(C=C3)CNC(=O)CCC4=NC5=CC=CC=C5N4)O	tert-butyl N-[(2S,3R,4R)-4-[[4-[[3-(1H-benzimidazol-2-yl)propanoylamino]methyl]phenyl]methylamino]-5-(benzylamino)-3-hydroxy-5-oxo-1-phenylpentan-2-yl]carbamate	0	1
486802	CN1C(C(C(C(N(S1(=O)=O)C)COC2=CC=CC=C2)O)O)COC3=CC=CC=C3	(3R,4S,5S,6R)-2,7-dimethyl-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepane-4,5-diol	0	1
5327545	C1=CC=C(C=C1)CCC2C(C(N(C(=O)N2CC3=CC=CC(=C3)C(=NO)N)CC4=CC=CC(=C4)C(=NO)N)CC5=CC=CC=C5)O	3-[[(4S,5S,6S)-4-benzyl-5-hydroxy-3-[[3-[(Z)-N'-hydroxycarbamimidoyl]phenyl]methyl]-2-oxo-6-(2-phenylethyl)-1,3-diazinan-1-yl]methyl]-N'-hydroxybenzenecarboximidamide	0	1
463327	COCCN1C(C(C(C(N(C1=O)CCOC)CC2=CC=CC=C2)O)O)CC3=CC=CC=C3	(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis(2-methoxyethyl)-1,3-diazepan-2-one	0	1
5327205	CN(C)CCCCN1C(C(C(C(N(C1=O)CCCCN(C)C)CC2=CC=CC=C2)O)O)CC3=CC=CC=C3	(4R,5S,6S,7R)-4,7-dibenzyl-1,3-bis[4-(dimethylamino)butyl]-5,6-dihydroxy-1,3-diazepan-2-one	0	1
469311	C1=CC=C(C=C1)CC2C(C(C(N(C(=NC#N)N2CC3=CC=C(C=C3)OCC4=CC=CC=C4)CC5=CC=C(C=C5)OCC6=CC=CC=C6)CC7=CC=CC=C7)O)O	[(4R,5S,6S,7R)-4,7-dibenzyl-5,6-dihydroxy-1,3-bis[(4-phenylmethoxyphenyl)methyl]-1,3-diazepan-2-ylidene]cyanamide	0	1
24883482	CC(C)CN(CCNCCN(CC(C)C)S(=O)(=O)C1=CC=C(C=C1)N)S(=O)(=O)C2=CC=C(C=C2)N	4-amino-N-[2-[2-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]ethylamino]ethyl]-N-(2-methylpropyl)benzenesulfonamide	0	1
5327195	C1C2CC3CC1CC(C2)(C3)CCN4C(C(C(C(N(C4=O)CCC56CC7CC(C5)CC(C7)C6)CC8=CC=CC=C8)O)O)CC9=CC=CC=C9	(4R,5S,6S,7R)-1,3-bis[2-(1-adamantyl)ethyl]-4,7-dibenzyl-5,6-dihydroxy-1,3-diazepan-2-one	0	1
468181	C1=CC=C(C=C1)OCC2C(C(C(N(S(=O)(=O)N2CC3=CC=C(C=C3)C4=CC=CS4)CC5=CC=C(C=C5)C6=CC=CS6)COC7=CC=CC=C7)O)O	(3R,4S,5S,6R)-1,1-dioxo-3,6-bis(phenoxymethyl)-2,7-bis[(4-thiophen-2-ylphenyl)methyl]-1,2,7-thiadiazepane-4,5-diol	0	1
5327196	C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CCCC(C3=CC=C(C=C3)F)O)CCCC(C4=CC=C(C=C4)F)O)CC5=CC=CC=C5)O)O	(4R,5S,6S,7R)-4,7-dibenzyl-1-[(4S)-4-(4-fluorophenyl)-4-hydroxybutyl]-3-[(4R)-4-(4-fluorophenyl)-4-hydroxybutyl]-5,6-dihydroxy-1,3-diazepan-2-one	0	1
475826	C1=CC=C(C=C1)CCC2C(C(NC(=O)N2)CC3=CC=CC=C3)O	(4R,5R,6R)-4-benzyl-5-hydroxy-6-(2-phenylethyl)-1,3-diazinan-2-one	0	1
